experiment,year,gini,compliance_rate,evasion_rate,total_sugar,population,avg_punishment_count,avg_evasion_success
enhanced_test,330,0.33617987679266204,0.15,0.725,115.67725078094313,18.5,10.0,0.24705882352941178
enhanced_test,331,0.3165403747706894,0.2,0.6705882352941177,114.94146407738667,18.5,10.0,0.2
enhanced_test,332,0.3239796042568912,0.225,0.7,119.53758461452577,18.0,10.0,0.25625
enhanced_test,333,0.33477816290888696,0.2,0.725,124.41848777588157,18.0,10.0,0.3375
enhanced_test,334,0.3532390817420129,0.15,0.75,122.57401383348443,18.0,10.0,0.31875
enhanced_test,335,0.3352018499106736,0.175,0.775,119.88513111906511,18.0,10.0,0.25
enhanced_test,336,0.35008564961325384,0.15,0.775,120.1929440259785,18.0,10.0,0.25625
enhanced_test,337,0.37457001778013155,0.125,0.825,119.92605449383751,18.0,10.0,0.3375
enhanced_test,338,0.3601497466500647,0.15,0.775,120.96864930372831,18.0,10.0,0.3375
enhanced_test,339,0.35846624382964687,0.15,0.75,119.92935342776363,18.0,10.0,0.3125
enhanced_test,340,0.3576778600348861,0.2,0.69375,119.4299746256782,18.0,10.0,0.28125
enhanced_test,341,0.36826318391055535,0.2,0.7,122.014879853033,18.0,10.0,0.3125
enhanced_test,342,0.33087532486841176,0.175,0.675,120.56040185374584,18.0,10.0,0.19375
enhanced_test,343,0.2968849891586868,0.15,0.75,119.25746540713202,18.0,10.0,0.1875
enhanced_test,344,0.2925455044097196,0.2,0.65,120.69831918303998,18.0,10.0,0.19375
enhanced_test,345,0.2864110376266398,0.175,0.65,119.0225103127687,18.0,10.0,0.16875
enhanced_test,346,0.32445831949244497,0.15,0.7,120.86456146934606,18.0,10.0,0.23125
enhanced_test,347,0.3275433086165811,0.15,0.66875,119.63306505555968,18.0,10.0,0.33333333333333337
enhanced_test,348,0.34534023038104666,0.15,0.6916666666666667,125.79026468032664,17.5,10.0,0.3416666666666667
enhanced_test,349,0.34134996672486617,0.2,0.65,130.06024904584865,17.5,10.0,0.4
enhanced_test,350,0.357568900024423,0.2,0.65,129.088712524284,17.5,10.0,0.375
enhanced_test,351,0.3378380974088335,0.175,0.65,123.84171630071951,17.5,10.0,0.275
enhanced_test,352,0.3457907783510299,0.175,0.675,122.9279733627641,17.5,10.0,0.275
enhanced_test,353,0.3484670073954086,0.175,0.7,120.30406142562488,17.5,10.0,0.275
enhanced_test,354,0.33991652808244655,0.2,0.675,120.16585106771693,17.5,10.0,0.30833333333333335
enhanced_test,355,0.31856442395865003,0.15,0.675,118.8798235313096,17.5,10.0,0.275
enhanced_test,356,0.31364391764619304,0.2,0.6166666666666667,122.07154694713256,17.5,10.0,0.24166666666666664
enhanced_test,357,0.32678018676382603,0.225,0.65,123.11132250896726,17.5,10.0,0.2833333333333333
enhanced_test,358,0.35898671626202383,0.1,0.7,121.45046775264865,17.5,10.0,0.30000000000000004
enhanced_test,359,0.3589270798176666,0.125,0.725,120.85227143472993,17.5,10.0,0.2833333333333333
enhanced_test,360,0.3444828408132874,0.15,0.7,120.41047960277578,17.5,10.0,0.275
enhanced_test,361,0.34189798466187793,0.15,0.65,120.37284946369266,17.5,10.0,0.25
enhanced_test,362,0.330471711158433,0.2,0.65,120.61770415597877,17.5,10.0,0.2833333333333333
enhanced_test,363,0.299255507749298,0.175,0.5916666666666667,122.30322468200754,17.5,10.0,0.2571428571428571
enhanced_test,364,0.32345667593941574,0.175,0.625,126.0389028864678,17.0,10.0,0.32857142857142857
enhanced_test,365,0.33457018258468874,0.125,0.675,121.92171367035259,17.0,10.0,0.2928571428571428
enhanced_test,366,0.31426527533507165,0.075,0.7,115.29015831134274,17.0,10.0,0.30714285714285716
enhanced_test,367,0.2711813279862715,0.125,0.5892857142857143,113.28979965224103,17.0,10.0,0.27692307692307694
enhanced_test,368,0.26433413549738494,0.125,0.625,111.43181607456354,16.5,10.0,0.2153846153846154
enhanced_test,369,0.23716389360548262,0.05,0.65,105.8268637670669,16.5,10.0,0.038461538461538464
enhanced_test,370,0.20751197364843255,0.15,0.625,108.46718698046574,16.5,10.0,0.07692307692307693
enhanced_test,371,0.22323072284028433,0.15,0.625,111.8913491357633,16.5,10.0,0.15384615384615385
enhanced_test,372,0.2493264954707709,0.15,0.5865384615384616,113.60564545511176,16.5,10.0,0.11538461538461539
enhanced_test,373,0.2705135142292754,0.1,0.6365384615384615,111.27443071269096,16.5,10.0,0.2173076923076923
enhanced_test,374,0.2382610071595248,0.075,0.6615384615384616,110.21751120390499,16.5,10.0,0.1653846153846154
enhanced_test,375,0.22849262799593917,0.175,0.5865384615384616,109.98217804294256,16.5,10.0,0.1653846153846154
enhanced_test,376,0.26627433000124556,0.2,0.6115384615384616,113.85845469395917,16.5,10.0,0.24230769230769234
enhanced_test,377,0.28000328927899554,0.175,0.6115384615384616,115.66915860788856,16.5,10.0,0.24230769230769234
enhanced_test,378,0.285021838311466,0.2,0.573076923076923,114.42491066102005,16.5,10.0,0.22884615384615387
enhanced_test,379,0.25237497978654955,0.2,0.6115384615384616,109.8312045641735,16.5,10.0,0.11346153846153846
enhanced_test,380,0.27569745992623207,0.175,0.6115384615384616,107.30303403462413,16.5,10.0,0.15192307692307694
enhanced_test,381,0.294821540397731,0.075,0.6730769230769231,100.01775870021355,16.5,10.0,0.2153846153846154
enhanced_test,382,0.31571194895050936,0.125,0.6230769230769231,98.61826485486131,16.5,10.0,0.25384615384615383
enhanced_test,383,0.2352377671763124,0.05,0.698076923076923,91.8759208699056,16.5,10.0,0.11346153846153846
enhanced_test,384,0.28379195959992176,0.075,0.6865384615384615,94.89007408009392,16.5,10.0,0.15192307692307694
enhanced_test,385,0.2931049427958131,0.1,0.6615384615384616,98.1358296404434,16.5,10.0,0.19038461538461537
enhanced_test,386,0.2816912145173508,0.1,0.6615384615384616,99.71430429862059,16.5,10.0,0.22884615384615387
enhanced_test,387,0.25515903767484294,0.1,0.6865384615384615,99.65558886862834,16.5,10.0,0.19038461538461537
enhanced_test,388,0.27852224360562994,0.075,0.7115384615384616,97.3687902719144,16.5,10.0,0.2673076923076923
enhanced_test,389,0.28163444077176214,0.1,0.6615384615384616,96.37895426071593,16.5,10.0,0.24230769230769234
enhanced_test,390,0.2959254496211222,0.0,0.5980769230769231,95.40221862647319,16.5,10.0,0.29423076923076924
enhanced_test,391,0.3208914335538201,0.0,0.5480769230769231,94.48599131177997,16.5,10.0,0.29423076923076924
enhanced_test,392,0.35461165173881914,0.0,0.5865384615384616,95.03323159448593,16.5,10.0,0.33269230769230773
enhanced_test,393,0.3523542383786711,0.0,0.47307692307692306,92.51179218028992,16.5,10.0,0.2173076923076923
enhanced_test,394,0.3094128578023807,0.025,0.47307692307692306,89.25831324964689,16.5,10.0,0.14038461538461539
enhanced_test,395,0.30188604653996065,0.0,0.4346153846153846,87.23489790141996,16.5,10.0,0.19230769230769232
enhanced_test,396,0.27496394939863444,0.0,0.39615384615384613,86.61124667263907,16.5,10.0,0.17884615384615385
enhanced_test,397,0.3018442905280655,0.0,0.37115384615384617,88.16740661647103,16.5,10.0,0.17884615384615385
enhanced_test,398,0.3313088360429045,0.0,0.34615384615384615,90.78971633771374,16.5,10.0,0.2173076923076923
enhanced_test,399,0.34198895903808213,0.0,0.38461538461538464,89.84787616249946,16.5,10.0,0.23076923076923078
enhanced_test,400,0.35863921351778283,0.0,0.4230769230769231,92.57107023574011,16.5,10.0,0.2692307692307692
enhanced_test,401,0.32998544858071943,0.0,0.4230769230769231,89.71047903478907,16.5,10.0,0.15384615384615385
enhanced_test,402,0.3101472744173044,0.0,0.4480769230769231,87.50862585878929,16.5,10.0,0.11538461538461539
enhanced_test,403,0.31533897330273175,0.0,0.4480769230769231,87.53266951683577,16.5,10.0,0.07692307692307693
enhanced_test,404,0.3214440095134128,0.0,0.4865384615384616,87.55463557744642,16.5,10.0,0.15384615384615385
enhanced_test,405,0.3030217517311976,0.0,0.4865384615384616,85.43848668101435,16.5,10.0,0.19230769230769232
enhanced_test,406,0.29474366926596773,0.0,0.4865384615384616,85.15985506871775,16.5,10.0,0.11538461538461539
enhanced_test,407,0.29676517889267695,0.0,0.4865384615384616,87.31299503801522,16.5,10.0,0.19230769230769232
enhanced_test,408,0.2742094393611423,0.0,0.47307692307692306,86.10693809387627,16.5,10.0,0.15384615384615385
enhanced_test,409,0.2650903364262448,0.0,0.4346153846153846,86.71455262245426,16.5,10.0,0.11538461538461539
enhanced_test,410,0.2749035168987476,0.0,0.4346153846153846,87.45352419959775,16.5,10.0,0.15384615384615385
enhanced_test,411,0.3007361635185909,0.0,0.4346153846153846,89.33477396672231,16.5,10.0,0.19230769230769232
enhanced_test,412,0.3114541895604872,0.0,0.40961538461538466,91.08826100004217,16.5,10.0,0.2692307692307692
